gestureTarget,s0,s1,s2,s3,s4,s5,yaw,pitch,roll,timestamp_ms,gestureDetected,active
1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,56919,7,0
1,0.0,1.1,0.0,0.0,0.0,100.0,-0.0,0.0,0.2,56983,7,0
1,0.0,6.7,4.4,1.9,2.0,100.0,-0.0,0.01,0.25,57043,7,0
1,2.5,8.7,7.6,5.8,8.9,86.4,-0.01,0.02,0.28,57104,7,0
1,5.0,9.7,8.7,7.2,11.8,75.1,-0.01,0.03,0.29,57163,0,0
1,6.7,10.2,9.3,8.1,13.2,68.5,-0.01,0.04,0.28,57224,0,0
1,7.7,10.5,9.6,8.5,14.1,65.1,-0.02,0.05,0.28,57284,0,0
1,8.4,10.6,9.8,8.8,14.6,62.1,-0.02,0.05,0.27,57344,0,0
1,8.9,10.8,10.0,9.1,14.8,59.9,-0.03,0.05,0.26,57404,0,0
1,9.3,10.9,10.1,9.2,15.0,58.2,-0.04,0.06,0.25,57463,0,0
1,9.4,11.0,10.1,9.3,15.1,57.0,-0.04,0.06,0.24,57524,0,0
1,9.7,11.0,10.2,9.4,15.3,55.9,-0.05,0.07,0.24,57584,0,0
1,9.9,11.1,10.2,9.5,15.4,55.1,-0.06,0.07,0.23,57644,0,0
1,10.0,11.1,10.3,9.6,15.5,54.4,-0.06,0.07,0.23,57704,0,0
1,10.2,11.2,10.3,9.7,15.7,53.9,-0.07,0.07,0.22,57764,0,0
1,10.4,11.3,10.4,9.7,15.7,53.4,-0.08,0.08,0.21,57824,0,0
1,10.4,11.3,10.4,9.7,15.8,53.0,-0.09,0.08,0.2,57884,0,0
1,10.5,11.4,10.4,9.7,15.9,52.3,-0.09,0.08,0.19,57944,0,0
1,10.6,11.5,10.4,9.7,15.9,52.3,-0.1,0.08,0.18,58004,0,0
1,10.7,11.5,10.4,9.8,16.0,52.0,-0.11,0.08,0.17,58064,0,0
1,10.7,11.5,10.5,9.8,16.0,52.0,-0.12,0.08,0.16,58124,0,0
1,10.8,11.6,10.5,9.8,16.0,52.0,-0.13,0.08,0.14,58184,0,0
1,10.8,11.6,10.5,9.8,16.0,52.0,-0.14,0.08,0.13,58245,0,0
1,10.8,11.6,10.5,9.8,15.9,52.0,-0.15,0.09,0.12,58304,0,0
1,10.8,11.6,10.5,9.9,16.0,51.6,-0.16,0.09,0.11,58364,0,0
1,10.9,11.6,10.6,9.9,16.1,51.2,-0.17,0.09,0.1,58425,0,0
1,10.9,11.6,10.6,9.9,16.1,51.3,-0.19,0.09,0.09,58484,0,0
1,10.9,11.7,10.6,9.9,16.1,51.5,-0.2,0.09,0.07,58545,0,0
1,10.9,11.7,10.6,10.0,16.1,51.3,-0.21,0.09,0.06,58604,0,0
1,11.0,11.7,10.6,10.0,16.2,51.2,-0.22,0.09,0.06,58664,0,0
1,11.0,11.7,10.6,10.0,16.2,50.9,-0.23,0.09,0.05,58725,0,0
1,11.0,11.7,10.6,10.0,16.2,50.9,-0.24,0.09,0.04,58784,0,0
1,11.0,11.7,10.6,10.0,16.2,50.8,-0.25,0.09,0.03,58845,0,0
1,11.0,11.7,10.6,10.0,16.2,50.7,-0.26,0.1,0.03,58905,0,0
1,11.1,11.7,10.7,10.0,16.2,50.6,-0.27,0.1,0.02,58964,0,0
1,11.1,11.8,10.7,10.0,16.2,50.7,-0.28,0.1,0.02,59025,0,0
1,11.1,11.8,10.7,10.0,16.2,50.6,-0.28,0.1,0.01,59085,0,0
1,11.1,11.8,10.7,10.0,16.2,50.5,-0.29,0.1,0.01,59145,0,0
1,11.1,11.8,10.7,10.0,16.2,50.9,-0.3,0.1,0.0,59205,0,0
1,11.2,11.8,10.7,10.0,16.2,51.0,-0.31,0.1,-0.0,59266,0,0
1,11.2,11.8,10.7,10.0,16.3,51.1,-0.32,0.1,-0.0,59325,0,0
1,11.2,11.8,10.7,10.1,16.2,50.9,-0.32,0.1,-0.01,59385,0,0
1,11.2,11.9,10.7,10.0,16.2,50.9,-0.33,0.1,-0.01,59445,0,0
1,11.2,11.9,10.7,10.0,16.3,51.0,-0.34,0.1,-0.02,59505,0,0
1,11.2,11.9,10.7,10.0,16.3,50.7,-0.34,0.1,-0.02,59566,0,0
1,11.2,11.9,10.7,10.0,16.3,50.6,-0.35,0.1,-0.02,59625,0,0
1,11.2,12.0,10.7,10.0,16.3,50.5,-0.36,0.1,-0.02,59685,0,0
1,11.2,12.1,10.8,10.1,16.3,50.4,-0.37,0.1,-0.03,59746,0,0
1,11.2,12.2,10.8,10.1,16.3,50.4,-0.38,0.1,-0.03,59805,0,0
1,11.2,12.3,10.9,10.1,16.3,50.1,-0.39,0.09,-0.02,59866,0,0
1,11.2,12.5,11.0,10.1,16.3,50.3,-0.4,0.08,-0.02,59925,0,0
1,11.3,12.7,11.1,10.1,16.3,50.3,-0.41,0.07,-0.02,59985,0,0
1,11.3,13.1,11.2,10.1,16.3,50.2,-0.42,0.06,-0.01,60046,0,0
1,11.3,13.4,11.3,10.1,16.3,50.2,-0.43,0.05,-0.0,60106,0,0
1,11.4,13.8,11.5,10.1,16.3,50.2,-0.43,0.04,0.01,60166,0,0
1,11.4,14.2,11.6,10.1,16.4,50.3,-0.44,0.02,0.02,60226,0,0
1,11.4,14.5,11.8,10.1,16.3,50.2,-0.44,0.01,0.03,60285,0,0
1,11.4,14.9,11.9,10.1,16.4,50.2,-0.45,0.0,0.04,60346,0,0
1,11.5,15.3,12.1,10.1,16.4,50.2,-0.45,-0.01,0.05,60406,0,1
1,11.5,15.7,12.3,10.2,16.4,50.2,-0.44,-0.02,0.06,60466,0,1
1,11.6,16.4,12.6,10.2,16.4,50.1,-0.43,-0.04,0.07,60526,0,1
1,11.6,17.5,13.1,10.2,16.4,50.1,-0.4,-0.08,0.08,60587,0,1
1,11.8,19.1,13.8,10.2,16.5,50.1,-0.37,-0.14,0.09,60646,0,1
1,11.9,21.1,15.2,10.3,16.7,50.1,-0.32,-0.22,0.1,60706,0,1
1,12.0,23.3,17.1,10.4,16.8,50.0,-0.27,-0.3,0.1,60766,0,1
1,12.1,25.8,19.8,10.5,16.9,50.0,-0.22,-0.39,0.1,60826,0,1
1,12.3,28.4,23.2,10.8,17.0,50.0,-0.16,-0.49,0.11,60887,0,1
1,12.5,31.0,27.2,11.1,17.2,49.9,-0.11,-0.6,0.11,60946,0,1
1,12.7,33.5,30.9,11.5,17.3,49.9,-0.05,-0.69,0.12,61006,0,1
1,13.0,36.3,34.3,12.0,17.5,49.8,0.0,-0.79,0.12,61066,0,1
1,13.4,39.7,37.7,12.8,17.6,49.8,0.06,-0.88,0.13,61126,0,1
1,13.8,44.8,41.3,14.0,17.8,49.8,0.12,-0.97,0.13,61187,0,1
1,14.5,52.1,46.1,16.3,18.0,49.7,0.19,-1.05,0.14,61246,0,1
1,15.4,61.3,51.5,20.4,18.2,49.7,0.25,-1.13,0.17,61306,0,1
1,16.8,70.8,57.5,27.5,18.4,49.7,0.32,-1.21,0.2,61367,0,1
1,19.1,77.8,64.0,37.6,18.7,49.6,0.39,-1.3,0.22,61426,0,1
1,22.5,82.1,70.1,49.5,19.0,49.5,0.47,-1.38,0.24,61487,0,1
1,27.5,85.0,75.4,59.2,19.2,49.3,0.54,-1.43,0.26,61547,0,1
1,34.0,87.0,79.0,66.7,19.5,49.3,0.61,-1.47,0.28,61606,0,1
1,42.2,88.5,82.2,72.6,19.8,49.2,0.68,-1.5,0.31,61667,0,1
1,51.7,89.9,85.3,77.4,20.3,49.2,0.75,-1.53,0.34,61727,0,1
1,60.8,91.2,87.8,81.6,21.1,49.3,0.82,-1.56,0.37,61787,0,1
1,68.1,92.3,89.9,85.1,22.4,49.4,0.88,-1.59,0.39,61847,0,1
1,74.4,93.3,91.7,88.3,24.2,49.4,0.94,-1.6,0.41,61906,0,1
1,78.9,94.0,93.4,90.5,26.9,49.6,1.01,-1.61,0.43,61967,0,1
1,82.3,94.9,95.0,91.8,30.8,49.7,1.07,-1.62,0.45,62027,0,1
1,85.1,95.6,96.3,93.2,36.4,49.7,1.13,-1.64,0.47,62087,0,1
1,87.3,96.2,97.4,93.9,44.2,49.7,1.2,-1.65,0.48,62147,0,1
1,89.0,96.6,98.0,94.6,52.8,49.5,1.26,-1.67,0.5,62208,0,1
1,90.2,96.8,98.8,95.1,61.3,49.4,1.33,-1.68,0.52,62267,1,1
1,91.2,97.0,99.5,95.6,68.6,49.1,1.4,-1.7,0.54,62327,1,1
1,92.4,97.1,99.9,95.9,74.9,48.8,1.47,-1.71,0.56,62388,1,1
1,93.0,97.2,100.0,96.0,79.4,48.6,1.54,-1.72,0.58,62447,1,1
1,93.5,97.3,100.0,95.9,82.9,48.4,1.61,-1.73,0.61,62508,1,1
1,94.1,97.4,100.0,96.1,85.6,48.2,1.68,-1.74,0.63,62568,1,1
1,94.6,97.4,100.0,96.2,87.9,47.9,1.75,-1.75,0.65,62627,1,1
1,94.8,97.5,100.0,96.3,89.8,47.6,1.82,-1.76,0.67,62688,1,1
1,95.0,97.5,100.0,96.4,91.9,47.3,1.88,-1.76,0.69,62747,1,1
1,95.4,97.6,100.0,96.4,93.5,47.0,1.95,-1.77,0.71,62808,1,1
1,95.6,97.6,100.0,96.4,95.0,46.6,2.01,-1.78,0.73,62868,1,1
1,95.7,97.6,100.0,96.4,95.9,46.2,2.07,-1.79,0.76,62927,1,1
1,95.9,97.7,100.0,96.3,96.9,45.9,2.13,-1.79,0.78,62988,1,1
1,96.0,97.7,100.0,96.3,97.7,45.7,2.19,-1.8,0.8,63048,1,1
1,96.1,97.7,100.0,96.3,98.4,45.5,2.25,-1.81,0.82,63108,1,1
1,96.2,97.7,100.0,96.2,99.2,45.3,2.3,-1.82,0.84,63168,1,1
1,96.4,97.7,100.0,96.2,99.9,45.1,2.35,-1.82,0.86,63227,1,1
1,96.6,97.7,100.0,96.2,100.0,44.9,2.4,-1.83,0.88,63288,1,1
1,96.8,97.8,100.0,96.3,100.0,44.7,2.45,-1.84,0.9,63348,1,1
1,97.0,97.8,100.0,96.2,100.0,44.3,2.5,-1.85,0.92,63408,1,1
1,97.1,97.8,100.0,96.3,100.0,44.2,2.55,-1.85,0.94,63468,1,1
1,97.2,97.8,100.0,96.3,100.0,43.9,2.59,-1.86,0.96,63528,1,1
1,97.4,97.8,100.0,96.3,100.0,43.6,2.63,-1.87,0.97,63588,1,1
1,97.5,97.9,100.0,96.4,100.0,43.3,2.67,-1.87,0.99,63648,1,1
1,97.6,97.9,100.0,96.4,100.0,43.0,2.71,-1.88,1.0,63709,1,1
1,97.7,97.9,100.0,96.4,100.0,42.8,2.75,-1.88,1.02,63768,1,1
1,97.9,98.0,100.0,96.4,100.0,42.6,2.79,-1.89,1.04,63828,1,1
1,98.1,98.1,100.0,96.4,100.0,42.4,2.82,-1.89,1.05,63888,1,1
1,98.2,98.1,100.0,96.4,100.0,42.0,2.86,-1.9,1.07,63948,1,1
1,98.3,98.1,100.0,96.3,100.0,41.8,2.89,-1.9,1.08,64009,1,1
1,98.3,98.2,100.0,96.3,100.0,41.6,2.92,-1.91,1.1,64068,1,1
1,98.4,98.2,100.0,96.3,100.0,41.5,2.95,-1.91,1.11,64129,1,1
1,98.4,98.2,100.0,96.3,100.0,41.2,2.97,-1.91,1.13,64189,1,1
1,98.4,98.2,100.0,96.2,100.0,41.1,3.0,-1.92,1.14,64248,1,1
1,98.4,98.3,100.0,96.2,100.0,40.7,3.03,-1.92,1.15,64309,1,1
1,98.3,98.3,100.0,96.2,100.0,40.6,3.05,-1.92,1.17,64369,1,1
1,98.3,98.3,100.0,96.1,100.0,40.5,3.07,-1.92,1.18,64429,1,1
1,98.3,98.3,100.0,96.1,100.0,40.5,3.1,-1.92,1.2,64489,1,1
1,98.3,98.4,100.0,96.1,100.0,40.2,3.12,-1.92,1.21,64548,1,1
1,98.3,98.4,100.0,96.0,100.0,40.1,3.14,-1.92,1.22,64609,1,1
1,98.2,98.3,100.0,96.0,100.0,39.9,3.16,-1.92,1.24,64669,1,1
1,98.2,98.3,100.0,95.9,100.0,39.8,3.18,-1.92,1.25,64729,1,1
1,98.1,98.3,100.0,95.8,100.0,39.5,3.2,-1.92,1.27,64789,1,1
1,98.0,98.2,100.0,95.8,100.0,39.2,3.22,-1.92,1.28,64849,1,1
1,98.0,98.2,100.0,95.7,100.0,39.2,3.24,-1.92,1.29,64909,1,1
1,98.0,98.2,100.0,95.6,100.0,39.3,3.25,-1.92,1.31,64969,1,1
1,98.0,98.2,100.0,95.6,100.0,39.1,3.27,-1.92,1.32,65029,1,1
1,97.9,98.1,100.0,95.6,100.0,39.1,3.29,-1.92,1.33,65089,1,1
1,97.8,98.0,100.0,95.5,100.0,39.0,3.3,-1.92,1.35,65149,1,1
1,97.8,97.9,100.0,95.4,100.0,38.8,3.32,-1.92,1.36,65209,1,1
1,97.6,97.8,100.0,95.3,100.0,38.8,3.33,-1.92,1.37,65269,1,1
1,97.2,97.5,100.0,95.1,100.0,38.7,3.35,-1.92,1.39,65330,1,1
1,96.4,96.9,100.0,94.8,97.6,38.8,3.38,-1.92,1.4,65389,1,1
1,95.3,96.1,100.0,94.2,94.0,38.8,3.4,-1.92,1.4,65449,1,1
1,93.5,94.9,100.0,93.3,89.1,39.1,3.43,-1.92,1.41,65510,1,1
1,91.3,92.9,98.5,91.8,83.5,39.6,3.46,-1.92,1.42,65569,1,1
1,88.1,89.9,95.3,89.3,77.2,40.1,3.48,-1.92,1.42,65630,1,1
1,83.9,85.6,91.2,85.0,70.9,40.6,3.51,-1.93,1.42,65689,1,1
1,78.9,79.6,85.9,78.9,64.9,41.3,3.54,-1.95,1.4,65750,1,1
1,73.4,72.6,80.1,70.5,59.4,41.8,3.57,-1.97,1.39,65810,0,1
1,67.9,66.2,74.4,61.4,54.6,42.3,3.6,-2.0,1.37,65869,0,1
1,62.6,60.7,69.8,53.2,50.6,42.9,3.63,-2.03,1.36,65930,0,1
1,57.8,55.6,65.6,46.3,47.1,43.4,3.66,-2.06,1.34,65990,0,1
1,53.5,50.7,61.0,41.2,43.6,43.7,3.68,-2.1,1.33,66050,0,1
1,49.5,45.9,55.9,37.4,41.0,44.3,3.7,-2.15,1.32,66110,0,1
1,45.5,42.4,50.9,34.1,39.0,44.8,3.71,-2.2,1.3,66169,0,1
1,41.6,39.5,45.9,30.6,37.1,45.3,3.71,-2.25,1.29,66230,0,1
1,38.2,36.8,40.9,27.2,35.4,45.9,3.7,-2.3,1.27,66290,0,1
1,35.2,34.0,35.6,24.1,33.9,46.1,3.68,-2.34,1.25,66350,0,1
1,32.3,30.9,30.3,21.5,32.4,46.5,3.65,-2.38,1.23,66410,0,1
1,29.7,27.8,26.0,19.3,31.1,47.0,3.62,-2.41,1.22,66470,0,1
1,27.7,25.0,22.5,17.5,30.0,47.6,3.59,-2.43,1.2,66530,0,1
1,25.9,22.4,20.0,16.2,29.0,48.0,3.56,-2.43,1.19,66590,0,1
1,24.4,20.3,18.1,15.2,28.3,48.4,3.54,-2.43,1.17,66651,0,1
1,23.1,18.6,16.9,14.4,27.6,48.6,3.51,-2.43,1.15,66710,0,1
1,22.0,17.5,16.0,13.8,27.0,48.9,3.49,-2.42,1.13,66770,0,1
1,21.2,16.8,15.4,13.3,26.5,49.1,3.48,-2.4,1.11,66830,0,1
1,20.5,16.3,14.9,13.0,26.1,49.4,3.47,-2.39,1.1,66890,0,1
1,20.0,16.2,14.8,12.6,25.7,49.9,3.46,-2.37,1.08,66951,0,1
1,19.5,16.3,14.7,12.4,25.3,50.2,3.46,-2.35,1.06,67011,0,0
1,19.0,16.3,14.7,12.2,25.0,50.4,3.45,-2.33,1.04,67070,0,0
1,18.7,16.4,14.7,12.0,24.7,50.8,3.44,-2.32,1.03,67131,0,0
1,18.4,16.4,14.7,11.9,24.4,51.1,3.43,-2.32,1.02,67190,0,0
1,18.2,16.4,14.6,11.8,24.2,51.5,3.42,-2.31,1.0,67251,0,0
1,18.0,16.4,14.6,11.6,24.0,51.7,3.4,-2.31,0.99,67311,0,0
1,17.9,16.4,14.6,11.6,23.8,52.1,3.39,-2.3,0.97,67371,0,0
1,17.7,16.3,14.5,11.5,23.5,52.2,3.37,-2.3,0.96,67431,0,0
1,17.5,16.3,14.5,11.4,23.3,52.5,3.35,-2.29,0.95,67490,0,0
1,17.3,16.3,14.6,11.4,23.1,52.7,3.34,-2.28,0.93,67551,0,0
1,17.2,16.3,14.5,11.3,22.9,52.9,3.32,-2.27,0.92,67611,0,0
1,17.1,16.3,14.5,11.3,22.7,53.1,3.3,-2.26,0.9,67671,0,0
1,17.0,16.2,14.4,11.2,22.6,53.0,3.29,-2.25,0.88,67731,0,0
1,16.9,16.1,14.4,11.2,22.5,53.2,3.27,-2.24,0.87,67791,0,0
1,16.8,16.0,14.4,11.2,22.3,53.2,3.25,-2.24,0.84,67851,0,0
1,16.7,15.9,14.3,11.1,22.2,53.4,3.22,-2.23,0.82,67911,0,0
1,16.6,15.7,14.3,11.1,22.0,53.5,3.2,-2.22,0.8,67972,0,0
1,16.5,15.5,14.2,11.1,21.9,53.6,3.18,-2.2,0.78,68031,0,0
1,16.5,15.2,14.1,11.0,21.7,53.8,3.15,-2.19,0.76,68091,0,0
1,16.4,14.9,13.9,10.9,21.5,54.0,3.13,-2.18,0.74,68152,0,0
1,16.2,14.6,13.8,10.9,21.3,54.1,3.1,-2.16,0.72,68211,0,0
1,16.1,14.2,13.6,10.8,21.2,54.2,3.07,-2.15,0.7,68272,0,0
1,16.0,13.9,13.5,10.8,21.0,54.5,3.05,-2.14,0.67,68332,0,0
1,15.8,13.5,13.4,10.7,20.9,54.6,3.02,-2.12,0.65,68391,0,0
1,15.7,13.1,13.2,10.7,20.7,54.7,2.99,-2.11,0.63,68452,0,0
1,15.6,12.8,13.1,10.6,20.5,55.0,2.97,-2.09,0.61,68511,0,0
1,15.5,12.5,13.0,10.6,20.4,55.1,2.94,-2.08,0.59,68572,0,0
1,15.4,12.2,12.9,10.6,20.2,55.2,2.92,-2.07,0.57,68632,0,0
1,15.3,11.9,12.8,10.6,20.0,55.3,2.9,-2.05,0.56,68691,0,0
1,15.2,11.7,12.7,10.5,19.8,55.4,2.88,-2.04,0.54,68752,0,0
1,15.1,11.5,12.7,10.5,19.7,55.6,2.86,-2.02,0.52,68811,0,0
1,15.0,11.4,12.6,10.5,19.6,55.8,2.85,-2.01,0.51,68872,0,0
1,14.9,11.3,12.5,10.4,19.5,55.9,2.83,-2.0,0.49,68932,0,0
1,14.8,11.1,12.5,10.4,19.5,56.0,2.82,-1.98,0.49,68992,0,0
1,14.8,11.1,12.5,10.4,19.4,56.0,2.81,-1.96,0.49,69052,0,0
1,14.7,11.0,12.5,10.4,19.2,56.0,2.8,-1.94,0.49,69112,0,0
1,14.6,11.0,12.5,10.3,19.1,56.0,2.8,-1.92,0.48,69172,0,0
1,14.6,11.0,12.5,10.3,19.0,56.1,2.8,-1.9,0.49,69232,0,0
1,14.5,10.9,12.4,10.3,18.9,56.2,2.81,-1.88,0.48,69293,0,0
1,14.4,10.9,12.4,10.3,18.8,56.2,2.82,-1.86,0.48,69352,0,0
2,14.3,10.9,12.4,10.3,18.7,56.4,2.83,-1.84,0.47,69412,0,0
2,14.2,10.9,12.4,10.3,18.6,56.5,2.84,-1.83,0.46,69473,0,0
2,14.1,11.0,12.4,10.3,18.5,56.5,2.84,-1.82,0.45,69532,0,0
2,14.1,11.0,12.5,10.2,18.4,56.6,2.85,-1.81,0.45,69593,0,0
2,13.9,11.0,12.5,10.2,18.4,56.7,2.85,-1.8,0.44,69652,0,0
2,13.9,11.0,12.5,10.2,18.3,56.7,2.85,-1.79,0.43,69712,0,0
2,13.8,10.9,12.6,10.2,18.2,56.8,2.85,-1.79,0.43,69773,0,0
2,13.7,10.9,12.6,10.2,18.1,56.8,2.85,-1.78,0.42,69832,0,0
2,13.7,10.9,12.6,10.2,18.1,56.7,2.85,-1.77,0.41,69893,0,0
2,13.6,10.9,12.6,10.2,18.0,56.8,2.84,-1.76,0.41,69953,0,0
2,13.6,10.9,12.6,10.2,18.0,56.9,2.84,-1.75,0.41,70012,0,0
2,13.5,10.9,12.6,10.1,17.9,56.9,2.83,-1.74,0.4,70073,0,0
2,13.5,10.9,12.6,10.1,17.8,56.8,2.83,-1.74,0.4,70132,0,0
2,13.4,10.9,12.6,10.1,17.8,56.9,2.82,-1.73,0.39,70193,0,0
2,13.4,10.9,12.5,10.1,17.7,56.9,2.81,-1.72,0.39,70253,0,0
2,13.4,10.9,12.6,10.1,17.6,56.9,2.81,-1.71,0.39,70312,0,0
2,13.4,10.9,12.6,10.1,17.6,57.0,2.8,-1.7,0.38,70373,0,0
2,13.4,10.9,12.6,10.1,17.5,57.0,2.79,-1.69,0.38,70433,0,0
2,13.3,10.9,12.6,10.1,17.4,57.0,2.78,-1.69,0.37,70493,0,0
2,13.3,10.9,12.5,10.1,17.4,56.9,2.77,-1.68,0.37,70553,0,0
2,13.3,10.9,12.5,10.0,17.3,57.0,2.76,-1.67,0.37,70614,0,0
2,13.3,10.9,12.5,10.0,17.3,57.0,2.75,-1.66,0.36,70673,0,0
2,13.2,10.9,12.5,10.0,17.2,57.0,2.74,-1.65,0.36,70733,0,0
2,13.2,10.9,12.5,10.0,17.2,57.1,2.73,-1.64,0.35,70794,0,0
2,13.2,10.9,12.4,10.0,17.2,57.1,2.72,-1.64,0.35,70853,0,0
2,13.2,10.9,12.4,10.0,17.1,57.2,2.71,-1.63,0.35,70914,0,0
2,13.1,10.9,12.4,10.0,17.1,57.1,2.7,-1.62,0.34,70973,0,0
2,13.1,10.9,12.3,10.0,17.0,57.2,2.69,-1.61,0.34,71033,0,0
2,13.1,10.9,12.3,10.0,17.0,57.1,2.67,-1.6,0.34,71094,0,0
2,13.1,10.9,12.3,10.0,17.0,57.1,2.66,-1.6,0.33,71153,0,0
2,13.1,10.9,12.3,10.0,16.9,57.2,2.65,-1.59,0.33,71214,0,0
2,13.0,10.9,12.3,10.0,16.9,57.2,2.64,-1.58,0.33,71274,0,0
2,13.0,10.9,12.2,9.9,16.8,57.2,2.63,-1.58,0.32,71333,0,0
2,13.0,10.9,12.2,9.9,16.8,57.3,2.62,-1.57,0.32,71394,0,0
2,13.0,10.9,12.2,9.9,16.7,57.4,2.61,-1.57,0.31,71453,0,0
2,13.0,10.9,12.2,9.9,16.7,57.5,2.6,-1.56,0.31,71514,0,0
2,13.0,11.0,12.2,9.9,16.7,57.5,2.58,-1.56,0.3,71574,0,0
2,13.0,11.0,12.2,9.9,16.6,57.6,2.57,-1.56,0.3,71633,0,0
2,13.0,11.0,12.2,9.9,16.6,57.6,2.55,-1.56,0.3,71694,0,0
2,13.0,11.1,12.2,9.9,16.5,57.6,2.54,-1.55,0.3,71754,0,0
2,12.9,11.1,12.1,9.9,16.5,57.7,2.53,-1.55,0.29,71814,0,0
2,13.0,11.2,12.1,9.9,16.5,57.7,2.51,-1.55,0.29,71874,0,0
2,13.0,11.2,12.1,9.9,16.4,57.7,2.51,-1.54,0.29,71934,0,0
2,13.0,11.2,12.1,9.9,16.4,57.8,2.5,-1.53,0.29,71994,0,0
2,13.0,11.3,12.1,9.9,16.4,57.9,2.49,-1.53,0.29,72054,0,0
2,13.0,11.4,12.1,9.9,16.4,57.9,2.49,-1.52,0.29,72115,0,0
2,12.9,11.4,12.1,9.9,16.3,58.0,2.48,-1.51,0.29,72174,0,0
2,12.9,11.5,12.1,9.9,16.3,58.0,2.47,-1.51,0.29,72235,0,0
2,12.9,11.5,12.1,9.8,16.2,58.0,2.45,-1.51,0.28,72294,0,0
2,12.9,11.6,12.1,9.8,16.2,58.0,2.44,-1.51,0.28,72354,0,0
2,12.9,11.6,12.2,9.8,16.1,58.0,2.43,-1.51,0.28,72415,0,0
2,12.9,11.7,12.2,9.8,16.1,58.1,2.42,-1.51,0.28,72474,0,0
2,12.9,11.7,12.2,9.8,16.1,58.1,2.41,-1.51,0.27,72535,0,0
2,12.9,11.8,12.2,9.8,16.1,58.1,2.4,-1.51,0.27,72594,0,0
2,12.9,11.8,12.1,9.8,16.1,58.1,2.38,-1.51,0.27,72654,0,0
2,12.9,11.9,12.2,9.8,16.0,58.1,2.36,-1.51,0.26,72715,0,0
2,12.8,12.0,12.2,9.8,16.0,58.1,2.34,-1.52,0.26,72774,0,0
2,12.9,12.1,12.2,9.8,16.0,58.1,2.32,-1.52,0.25,72835,0,0
2,12.9,12.2,12.2,9.8,16.0,58.1,2.31,-1.53,0.25,72895,0,0
2,12.9,12.3,12.2,9.8,16.0,58.1,2.29,-1.53,0.25,72954,0,1
2,12.9,12.4,12.2,9.8,15.9,58.2,2.27,-1.53,0.25,73015,0,1
2,12.9,12.6,12.2,9.8,15.9,58.2,2.26,-1.54,0.24,73075,0,1
2,12.9,12.9,12.2,9.8,15.9,58.2,2.25,-1.54,0.24,73135,0,1
2,12.9,13.5,12.3,9.8,15.9,58.1,2.25,-1.55,0.23,73195,0,1
2,13.0,14.3,12.4,9.8,15.9,58.1,2.24,-1.56,0.22,73254,0,1
2,13.0,15.6,12.5,9.8,15.9,58.1,2.25,-1.59,0.21,73315,0,1
2,13.1,17.7,12.7,9.8,15.9,58.1,2.26,-1.62,0.2,73375,0,1
2,13.3,20.5,13.0,9.8,16.0,58.0,2.27,-1.66,0.18,73435,0,1
2,13.4,24.2,13.3,9.7,16.0,58.0,2.27,-1.7,0.17,73495,0,1
2,13.7,29.0,13.8,9.7,16.0,57.9,2.28,-1.73,0.16,73555,0,1
2,14.0,35.2,14.4,9.7,16.1,57.9,2.28,-1.76,0.16,73615,0,1
2,14.4,43.2,15.3,9.7,16.1,57.9,2.29,-1.8,0.16,73675,0,1
2,14.8,51.5,16.4,9.7,16.1,57.6,2.28,-1.84,0.17,73736,0,1
2,15.3,57.5,17.7,9.7,16.1,57.2,2.28,-1.9,0.19,73795,0,1
2,16.1,61.5,19.2,9.7,16.2,56.6,2.28,-1.97,0.21,73856,0,1
2,17.1,63.7,20.8,9.7,16.2,55.8,2.27,-2.05,0.22,73915,0,1
2,18.2,64.6,22.1,9.6,16.2,54.8,2.27,-2.14,0.24,73975,0,1
2,19.7,65.4,23.0,9.5,16.3,53.7,2.26,-2.24,0.25,74036,0,1
2,21.6,66.4,23.2,9.5,16.4,52.4,2.25,-2.35,0.26,74095,0,1
2,24.0,67.7,22.5,9.4,16.5,51.1,2.23,-2.45,0.26,74156,0,1
2,26.7,69.2,21.3,9.3,16.6,49.7,2.21,-2.56,0.25,74216,0,1
2,29.4,70.5,19.8,9.2,16.8,48.3,2.18,-2.66,0.25,74275,0,1
2,32.1,71.7,18.1,9.1,17.1,46.9,2.15,-2.75,0.23,74336,0,1
2,34.6,72.7,15.9,9.0,17.6,45.2,2.11,-2.84,0.22,74396,0,1
2,36.6,73.5,13.5,8.8,18.2,42.7,2.07,-2.92,0.2,74456,0,1
2,38.3,73.8,10.6,8.6,19.1,40.0,2.03,-2.99,0.17,74516,0,1
2,39.5,73.9,6.9,8.3,20.1,37.1,1.99,-3.06,0.15,74575,0,1
2,40.5,73.9,2.1,8.0,21.6,34.0,1.94,-3.12,0.12,74636,0,1
2,41.3,74.3,0.0,7.7,23.5,31.3,1.89,-3.17,0.09,74696,0,1
2,41.8,74.8,0.0,7.3,25.7,29.0,1.83,-3.22,0.06,74756,0,1
2,42.2,75.1,0.0,6.9,28.5,27.3,1.77,-3.26,0.04,74816,0,1
2,42.5,75.4,0.0,6.5,32.0,25.9,1.7,-3.3,0.01,74876,0,1
2,42.9,75.7,0.0,6.1,35.9,25.3,1.63,-3.34,-0.01,74936,0,1
2,43.1,76.1,0.0,5.6,40.4,24.7,1.55,-3.37,-0.04,74996,0,1
